time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1455210335.11	2.542	0.275576486387	0.0124235136129	2.254	0	0.050000000001	0	0	0.227272727274	0.0499999999989	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210335.31	2.55	0.275576486387	0.0204235136129	2.254	0.0500000000011	0.0526315789462	0	0	0.105263157895	0.0476190476201	0	0.090909090911	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210335.51	2.565	0.275576486387	0.0354235136129	2.254	0	0.095238095238	0	0	0.142857142856	0.050000000001	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210335.71	2.565	0.275576486387	0.0354235136129	2.254	0.0476190476201	0	0	0	0.190476190476	0.249999999999	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210335.91	2.557	0.275576486387	0.0274235136129	2.254	0	0.0499999999989	0	0	0.57894736842	0.500000000001	0.157894736843	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210336.11	2.676	0.275576486387	0.146423513613	2.254	0	0.050000000001	0.0476190476179	0	0.833333333334	0.249999999999	0.047619047618	0.050000000001	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210336.31	2.641	0.275576486387	0.111423513613	2.254	0.0476190476179	0.0526315789462	0	0	0.285714285714	0.142857142856	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210336.51	2.641	0.275576486387	0.111423513613	2.254	0	0.050000000001	0	0	0.150000000001	0.250000000001	0.0909090909072	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210336.71	2.553	0.275576486387	0.0234235136129	2.254	0	0.0476190476179	0	0	0.1	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210336.91	2.569	0.275576486387	0.0394235136129	2.254	0	0.0952380952382	0	0	0.150000000001	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
