time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem	volts_little_cluster	volts_big_cluster	volts_gpu	volts_mem
1513612594.69	3.221	0.275981994318	0.691018005682	2.254	0.0434782608666	0.0	0.0	0.0	0.565217391304	0.545454545456	0.153846153849	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612594.93	3.199	0.275981994318	0.669018005682	2.254	0.0	0.0	0.0	0.0	0.434782608694	0.434782608694	0.391304347827	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612595.17	3.241	0.275981994318	0.711018005682	2.254	0.125000000002	0.0	0.0	0.0	0.565217391306	0.5	0.479999999998	0.119999999996	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612595.41	3.26	0.275981994318	0.730018005682	2.254	0.0869565217408	0.0	0.0	0.0	0.625	0.833333333334	0.521739130433	0.269230769232	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612595.65	3.26	0.275981994318	0.730018005682	2.254	0.0799999999981	0.0416666666676	0.0	0.0	0.73913043478	0.521739130433	0.375000000001	0.285714285713	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612595.89	3.267	0.275981994318	0.737018005682	2.254	0.0	0.0833333333314	0.0	0.0	0.727272727274	0.52	0.500000000002	0.375000000001	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612596.13	3.298	0.275981994318	0.768018005682	2.254	0.119999999999	0.0	0.0	0.0	0.615384615385	0.565217391304	0.0869565217372	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612596.37	3.214	0.275981994318	0.684018005682	2.254	0.347826086955	0.0416666666675	0.0416666666675	0.0	0.826086956522	0.681818181816	0.708333333334	0.359999999998	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612596.61	3.332	0.275981994318	0.802018005682	2.254	0.0833333333314	0.0399999999974	0.0	0.0	0.608695652173	0.520000000002	0.416666666667	0.125000000002	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612596.85	3.179	0.275981994318	0.649018005682	2.254	0.0	0.0	0.0	0.0	0.541666666668	0.521739130435	0.0833333333349	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
