time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1513655337.55	3.015	0.252983440379	0.508016559621	2.254	0.136363636366	0.0999999999936	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655337.75	2.989	0.252983440379	0.482016559621	2.254	0	0.14285714286	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655337.95	2.996	0.252983440379	0.489016559621	2.254	0.0500000000009	0.0526315789484	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655338.15	2.989	0.253360343875	0.481639656125	2.254	0	0.14285714286	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655338.35	2.989	0.252983440379	0.482016559621	2.254	0.0500000000009	0.0999999999936	0	0	0.0500000000009	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655338.55	2.992	0.253360343875	0.484639656125	2.254	0.0526315789484	0.0526315789489	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655338.75	2.996	0.252983440379	0.489016559621	2.254	0.136363636366	0.14285714286	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655338.95	2.992	0.253360343875	0.484639656125	2.254	0.0500000000014	0.100000000002	0	0	0.0476190476199	0.190476190479	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655339.15	3.008	0.253360343875	0.500639656125	2.254	0	0.0500000000009	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655339.35	3.008	0.252983440379	0.501016559621	2.254	0.0500000000009	0.142857142852	0	0	0.0952380952397	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655339.56	3.0	0.252983440379	0.493016559621	2.254	0.0499999999923	0.100000000003	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655339.76	2.992	0.252983440379	0.485016559621	2.254	0.0500000000014	0.0526315789484	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655339.96	2.992	0.253360343875	0.484639656125	2.254	0.100000000002	0.0526315789484	0	0	0.0476190476199	0	0.0909090909106	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655340.16	2.996	0.253360343875	0.488639656125	2.254	0	0.100000000002	0	0	0.150000000003	0.899999999998	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655340.36	3.172	0.257953553413	0.660046446587	2.254	0.0526315789484	0.0999999999936	0	0	0.684210526316	0.65	0.35	0	47.0	50.0	51.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655340.56	3.172	0.257953553413	0.660046446587	2.254	0.0952380952406	0.14285714286	0	0	0	0.684210526319	0.409090909093	0.0500000000009	47.0	50.0	51.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655340.76	3.172	0.253360343875	0.664639656125	2.254	0.0500000000009	0.0500000000014	0	0	0.0500000000009	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655340.96	3.034	0.253360343875	0.526639656125	2.254	0.0999999999936	0.100000000002	0	0	0.238095238099	0	0.105263157897	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655341.16	3.027	0.252983440379	0.520016559621	2.254	0	0.0999999999936	0	0	0	0	0.0952380952397	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655341.36	3.012	0.253360343875	0.504639656125	2.254	0.0500000000009	0.100000000002	0	0	0.0999999999936	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655341.56	3.012	0.252983440379	0.505016559621	2.254	0.0526315789484	0.0526315789484	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655341.76	3.008	0.253360343875	0.500639656125	2.254	0.0952380952319	0.100000000002	0	0	0.0476190476199	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655341.96	3.012	0.252983440379	0.505016559621	2.254	0.0500000000014	0.100000000003	0	0.0476190476199	0.0526315789489	0.0476190476203	0.0500000000014	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655342.16	3.08	0.253360343875	0.572639656125	2.254	0	0.0999999999936	0	0	0.600000000002	0.199999999995	0.0476190476199	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655342.36	3.08	0.253360343875	0.572639656125	2.254	0.0500000000009	0.0952380952397	0	0	0.0526315789484	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655342.56	3.015	0.253360343875	0.507639656125	2.254	0.0500000000009	0.14285714286	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655342.76	3.004	0.253360343875	0.496639656125	2.254	0.0500000000014	0.100000000002	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655342.96	3.004	0.253360343875	0.496639656125	2.254	0.14285714286	0.0526315789489	0	0	0.0952380952397	0.368421052629	0.0555555555471	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655343.16	3.053	0.252983440379	0.546016559621	2.254	0	0.142857142852	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655343.36	3.015	0.253360343875	0.507639656125	2.254	0.0500000000014	0.100000000002	0	0	0.0500000000009	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655343.56	2.996	0.252983440379	0.489016559621	2.254	0	0.0526315789484	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655343.76	2.996	0.253360343875	0.488639656125	2.254	0.0500000000009	0.100000000002	0	0	0.619047619046	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655343.97	3.053	0.252983440379	0.546016559621	2.254	0.173913043474	0.0952380952319	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655344.17	2.992	0.252983440379	0.485016559621	2.254	0	0.100000000003	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655344.37	3.0	0.252983440379	0.493016559621	2.254	0	0.100000000002	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655344.57	3.0	0.252983440379	0.493016559621	2.254	0.0499999999923	0.100000000002	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655344.77	3.008	0.252983440379	0.501016559621	2.254	0	0.14285714286	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655344.97	3.0	0.252983440379	0.493016559621	2.254	0.100000000003	0.0999999999936	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655345.17	2.996	0.252983440379	0.489016559621	2.254	0.0476190476199	0.0526315789484	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655345.37	2.996	0.253360343875	0.488639656125	2.254	0.0500000000009	0.0526315789489	0	0	0.65	0	0.0500000000009	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655345.57	3.061	0.253360343875	0.553639656125	2.254	0.0526315789484	0.0952380952397	0	0	0.047619047612	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655345.77	2.996	0.252983440379	0.489016559621	2.254	0.0500000000014	0.100000000002	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655345.97	3.0	0.253360343875	0.492639656125	2.254	0.0952380952397	0.0999999999936	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655346.17	3.0	0.252983440379	0.493016559621	2.254	0.0500000000009	0.0526315789484	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655346.37	3.008	0.252983440379	0.501016559621	2.254	0	0.0526315789484	0	0	0.0500000000009	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655346.57	3.0	0.252983440379	0.493016559621	2.254	0.0500000000009	0.100000000003	0	0	0	0	0.0476190476199	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655346.77	3.0	0.252983440379	0.493016559621	2.254	0.0500000000009	0.100000000002	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655346.97	2.996	0.253360343875	0.488639656125	2.254	0.0999999999936	0.136363636359	0	0	0.555555555557	0.0476190476199	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655347.17	3.053	0.252983440379	0.546016559621	2.254	0.0476190476203	0.0526315789484	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655347.37	3.0	0.253360343875	0.492639656125	2.254	0.0500000000009	0.14285714286	0	0	0.0952380952397	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655347.57	3.0	0.252983440379	0.493016559621	2.254	0	0.0526315789489	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655347.77	3.0	0.252983440379	0.493016559621	2.254	0.0500000000009	0.100000000002	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655347.97	2.992	0.253360343875	0.484639656125	2.254	0.136363636367	0.0999999999936	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655348.17	2.992	0.253360343875	0.484639656125	2.254	0.0500000000009	0	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655348.38	2.992	0.252983440379	0.485016559621	2.254	0	0.136363636366	0	0	0.0500000000009	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655348.58	3.0	0.253360343875	0.492639656125	2.254	0.0500000000009	0.0526315789484	0	0	0.600000000002	0	0.0476190476199	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655348.78	3.046	0.253360343875	0.538639656125	2.254	0.0500000000014	0.100000000003	0	0	0	0	0	0.0500000000014	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655348.98	3.0	0.252983440379	0.493016559621	2.254	0.0526315789484	0.142857142852	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655349.18	3.0	0.252983440379	0.493016559621	2.254	0.0476190476116	0.142857142852	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655349.38	3.008	0.253360343875	0.500639656125	2.254	0.0952380952327	0.0526315789484	0	0	0.0500000000009	0.0952380952406	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655349.58	3.008	0.253360343875	0.500639656125	2.254	0	0.100000000002	0	0	0	0.157894736845	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655349.78	3.008	0.252983440379	0.501016559621	2.254	0.0500000000009	0.0526315789484	0	0	0	0.0526315789484	0.14285714286	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655349.98	3.015	0.252983440379	0.508016559621	2.254	0.136363636366	0.0499999999927	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655350.18	3.015	0.253360343875	0.507639656125	2.254	0	0.14285714286	0	0	0.238095238091	0.047619047612	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655350.38	2.989	0.252983440379	0.482016559621	2.254	0.0952380952397	0.0526315789484	0	0	0.0526315789489	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655350.58	2.989	0.253360343875	0.481639656125	2.254	0.0500000000009	0.100000000002	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655350.78	2.992	0.252983440379	0.485016559621	2.254	0	0.0526315789484	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655350.98	2.996	0.252983440379	0.489016559621	2.254	0.0526315789489	0.142857142853	0	0	0	0	0.0476190476203	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
