[PARSEC] Benchmarks to run:  parsec.blackscholes

[PARSEC] [========== Running benchmark parsec.blackscholes [1] ==========]
[PARSEC] Deleting old run directory.
[PARSEC] Setting up run directory.
[PARSEC] Unpacking benchmark input 'native'.
in_10M.txt
[PARSEC] Running 'sudo perf stat -I 200 -aA -C 4-7 -d -v -x , taskset --all-tasks 0xf0 /home/odroid/PARSEC/parsec-3.0/bin/../pkgs/apps/blackscholes/inst/arm-linux.gcc-openmp/bin/blackscholes 4 in_10M.txt prices.txt':
[PARSEC] [---------- Beginning of output ----------]
PARSEC Benchmark Suite Version 3.0-beta-20150206
     1.215841455,CPU7,119,,LLC-load-misses,154599665,76.31,0.01,of all LL-cache hits
     1.418538655,CPU4,202.703375,,cpu-clock,202703416,100.00,,,,
     1.418538655,CPU5,202.702916,,cpu-clock,202702875,100.00,,,,
     1.418538655,CPU6,202.703124,,cpu-clock,202703083,100.00,,,,
     1.418538655,CPU7,202.703041,,cpu-clock,202703041,100.00,,,,
     1.418538655,CPU4,209,,context-switches,202702041,100.00,0.001,M/sec
     1.418538655,CPU5,0,,context-switches,202702000,100.00,0.000,K/sec
     1.418538655,CPU6,4,,context-switches,202702041,100.00,0.020,K/sec
     1.418538655,CPU7,0,,context-switches,202702166,100.00,0.000,K/sec
     1.418538655,CPU4,1,,cpu-migrations,202701999,100.00,0.005,K/sec
     1.418538655,CPU5,0,,cpu-migrations,202701874,100.00,0.000,K/sec
     1.418538655,CPU6,2,,cpu-migrations,202701499,100.00,0.010,K/sec
     1.418538655,CPU7,0,,cpu-migrations,202701291,100.00,0.000,K/sec
     1.418538655,CPU4,0,,page-faults,202700541,100.00,0.000,K/sec
     1.418538655,CPU5,412,,page-faults,202700499,100.00,0.002,M/sec
     1.418538655,CPU6,0,,page-faults,202700624,100.00,0.000,K/sec
     1.418538655,CPU7,0,,page-faults,202700791,100.00,0.000,K/sec
     1.418538655,CPU4,32239955,,cycles,174708709,86.19,0.159,GHz
     1.418538655,CPU5,400585715,,cycles,174717333,86.19,1.977,GHz
     1.418538655,CPU6,7343729,,cycles,174716376,86.19,0.036,GHz
     1.418538655,CPU7,6469607,,cycles,174693709,86.18,0.032,GHz
     1.418538655,CPU4,6701352,,instructions,176802791,87.22,0.04,insn per cycle
     1.418538655,CPU5,568221359,,instructions,176791917,87.22,3.73,insn per cycle
     1.418538655,CPU6,395200,,instructions,176785874,87.22,0.00,insn per cycle
     1.418538655,CPU7,310574,,instructions,176782207,87.22,0.00,insn per cycle
     1.418538655,CPU4,1582347,,branches,178679874,88.15,7.810,M/sec
     1.418538655,CPU5,103701919,,branches,178683207,88.16,511.853,M/sec
     1.418538655,CPU6,88889,,branches,178688916,88.16,0.439,M/sec
     1.418538655,CPU7,76558,,branches,178694541,88.16,0.378,M/sec
     1.418538655,CPU4,37064,,branch-misses,178691999,88.16,0.11,of all branches
