time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1513655909.84	3.027	0.31246201539	0.46053798461	2.254	0	0.100000000003	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655910.04	3.031	0.31246201539	0.46453798461	2.254	0.136363636359	0.0526315789484	0	0	0.250000000005	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655910.24	3.031	0.31246201539	0.46453798461	2.254	0.0500000000009	0.0526315789484	0	0.0476190476199	0.449999999999	0.0999999999945	0.0500000000014	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655910.44	3.092	0.31246201539	0.52553798461	2.254	0	0.0952380952319	0	0	0.0500000000009	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655910.64	3.027	0.31246201539	0.46053798461	2.254	0.0526315789484	0.100000000002	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655910.84	3.019	0.315309819783	0.449690180217	2.254	0.0952380952397	0.142857142861	0	0	0	0.190476190479	0.0526315789489	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655911.04	3.019	0.31246201539	0.45253798461	2.254	0.0500000000009	0.0526315789484	0	0	0.0500000000009	0.210526315786	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655911.24	3.073	0.31246201539	0.50653798461	2.254	0.0526315789489	0.100000000002	0	0	0.105263157888	0.285714285719	0.0500000000009	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655911.44	3.115	0.31246201539	0.54853798461	2.254	0.400000000004	0.0999999999936	0	0	0.66666666667	0.473684210526	0.263157894742	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655911.64	3.263	0.31246201539	0.69653798461	2.254	0.0526315789484	0.14285714286	0	0	0.200000000004	0.299999999999	0.0476190476116	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655911.84	3.263	0.31246201539	0.69653798461	2.254	0.0499999999927	0.100000000002	0	0	0	0.5	0.0500000000014	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655912.05	3.08	0.31246201539	0.51353798461	2.254	0.136363636359	0.0526315789489	0	0	0.100000000002	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655912.25	3.031	0.31246201539	0.46453798461	2.254	0	0.0952380952319	0	0	0.0500000000009	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655912.45	3.019	0.31246201539	0.45253798461	2.254	0	0.100000000002	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655912.65	3.019	0.31246201539	0.45253798461	2.254	0.0526315789489	0.0526315789484	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655912.85	3.019	0.31246201539	0.45253798461	2.254	0.0952380952397	0.0526315789484	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655913.05	3.027	0.31246201539	0.46053798461	2.254	0	0.14285714286	0	0	0.0952380952327	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655913.25	3.027	0.31246201539	0.46053798461	2.254	0.0952380952397	0.0500000000014	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655913.45	3.023	0.31246201539	0.45653798461	2.254	0	0.142857142852	0	0	0.526315789474	0	0.0500000000014	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655913.65	3.065	0.31246201539	0.49853798461	2.254	0.0952380952397	0.100000000002	0	0	0.333333333339	0.47368421053	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
