time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1513656329.11	3.034	0.345418156356	0.434581843644	2.254	0	0.100000000002	0	0	0.0500000000009	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656329.31	3.042	0.345418156356	0.442581843644	2.254	0.0499999999923	0.100000000002	0	0	0.0952380952327	0.157894736837	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656329.51	3.122	0.351331343014	0.516668656986	2.254	0.181818181814	0.100000000003	0	0	0.61904761905	0.499999999995	0.0526315789484	0	57.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656329.71	3.122	0.345418156356	0.522581843644	2.254	0.0526315789484	0.0999999999936	0	0	0.249999999995	0.250000000005	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656329.91	3.115	0.345418156356	0.515581843644	2.254	0.0526315789484	0.100000000002	0	0	0.578947368423	0	0.0500000000014	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656330.11	3.095	0.345418156356	0.495581843644	2.254	0	0.100000000002	0	0	0	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656330.31	3.034	0.345418156356	0.434581843644	2.254	0.0952380952397	0.100000000002	0	0	0.227272727264	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656330.51	3.034	0.345418156356	0.434581843644	2.254	0	0.0500000000014	0	0	0.100000000002	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656330.71	3.057	0.345418156356	0.457581843644	2.254	0.136363636366	0.142857142852	0	0	0	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656330.91	3.038	0.345418156356	0.438581843644	2.254	0.0526315789398	0.100000000002	0	0	0	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
