time u0 u1 u2 u3 u4 u5 u6 u7 t0 t1 t2 t3 tgpu clf0 clf4 v a w
510796401.57 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.005 0.749 3.752
510796401.95 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.005 0.748 3.748
510796402.34 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.754 3.779
510796402.72 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.007 0.771 3.866
510796403.1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 49.0 45.0 1400000 2000000 5.007 0.773 3.874
510796403.48 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.007 0.745 3.733
510796403.87 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.749 3.752
510796404.25 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.007 0.769 3.855
510796404.63 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.005 0.750 3.756
510796405.02 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.005 0.746 3.737
510796405.4 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.005 0.747 3.744
510796405.79 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 46.0 47.0 49.0 49.0 45.0 1400000 2000000 5.005 0.750 3.760
510796406.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.001 0.702 3.512
510796406.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.001 0.700 3.504
510796406.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.003 0.699 3.496
510796407.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.004 0.733 3.672
510796407.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.003 0.701 3.512
510796408.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.004 0.705 3.531
510796408.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.003 0.701 3.512
510796408.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.001 0.707 3.538
510796409.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.001 0.701 3.508
510796409.62 0.0 0.0 0.0 0.0 0.0909090909091 0.0909090909091 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.001 0.702 3.515
510796410.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 49.0 45.0 1400000 2000000 5.003 0.703 3.515
510796410.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.012 0.750 3.760
510796410.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.001 0.705 3.531
510796411.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.003 0.704 3.527
510796411.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.004 0.728 3.649
510796411.91 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.004 0.704 3.523
510796412.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.004 0.703 3.519
510796412.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.003 0.702 3.512
510796413.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.003 0.702 3.515
510796413.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.001 0.702 3.515
510796413.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.001 0.705 3.531
510796414.21 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.001 0.699 3.496
510796414.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.001 0.714 3.573
510796414.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.004 0.726 3.637
510796415.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 44.0 1400000 2000000 5.003 0.703 3.519
510796415.75 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 47.0 49.0 48.0 45.0 1400000 2000000 5.004 0.715 3.576
510796416.13 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.004 0.727 3.637
510796416.51 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.747 3.744
510796416.89 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.755 3.779
510796417.28 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.748 3.744
510796417.66 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.745 3.729
510796418.04 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.007 0.775 3.886
510796418.43 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.007 0.758 3.798
510796418.81 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 48.0 45.0 1400000 2000000 5.005 0.749 3.752
510796419.19 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.767 3.844
510796419.58 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.005 0.750 3.760
510796419.96 0.0 1.0 0.0 0.0 0.0 0.222222222222 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.746 3.737
510796420.35 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.009 0.796 3.989
510796420.73 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 45.0 1400000 2000000 5.006 0.748 3.748
510796421.11 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.009 0.751 3.763
510796421.49 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.009 0.782 3.920
510796421.88 0.0 1.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.006 0.745 3.733
510796422.26 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.007 0.773 3.870
510796422.64 0.0909090909091 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 45.0 1400000 2000000 5.005 0.765 3.832
510796423.03 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.005 0.749 3.752
510796423.41 0.0 1.0 0.0 0.0 0.2 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.005 0.745 3.729
510796423.79 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.772 3.870
510796424.18 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.006 0.749 3.752
510796424.56 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.007 0.749 3.752
510796424.94 0.0 1.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.745 3.729
510796425.33 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.748 3.748
510796425.71 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.006 0.751 3.763
510796426.09 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.006 0.746 3.741
510796426.47 0.0 1.0 0.0 0.0 0.181818181818 0.0 0.0909090909091 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.005 0.749 3.748
510796426.86 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.770 3.855
510796427.24 0.0 1.0 0.0 0.1 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.006 0.749 3.748
510796427.62 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.005 0.748 3.744
510796428.01 0.0 1.0 0.0 0.0 0.2 0.0 0.0 0.0 47.0 47.0 49.0 49.0 45.0 1400000 2000000 5.005 0.751 3.760
510796428.39 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.007 0.770 3.859
510796428.78 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 45.0 1400000 2000000 5.007 0.767 3.844
510796429.16 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 45.0 1400000 2000000 5.006 0.745 3.733
510796429.54 0.0 1.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.751 3.760
510796429.92 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.007 0.769 3.855
510796430.31 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.006 0.750 3.756
510796430.69 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.748 3.744
510796431.07 0.0 1.0 0.0 0.0 0.2 0.0 0.0 0.0 47.0 47.0 49.0 49.0 46.0 1400000 2000000 5.005 0.744 3.725
510796431.46 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.772 3.866
510796431.84 0.0 1.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.749 3.748
510796432.22 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.752 3.767
510796432.6 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.746 3.733
510796432.99 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.771 3.863
510796433.37 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.007 0.750 3.756
510796433.75 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.749 3.748
510796434.14 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.746 3.737
510796434.52 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.009 0.779 3.905
510796434.9 0.0 1.0 0.0 0.0 0.0 0.1 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.745 3.733
510796435.29 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.765 3.836
510796435.67 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.748 3.744
510796436.05 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.768 3.847
510796436.44 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.745 3.729
510796436.82 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.745 3.733
510796437.2 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.747 3.741
510796437.59 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.007 0.773 3.874
510796437.97 0.0 1.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.749 3.752
510796438.35 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.745 3.733
510796438.74 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.748 3.744
510796439.12 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.009 0.770 3.855
510796439.5 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.007 0.767 3.840
510796439.89 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.744 3.729
510796440.27 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.747 3.744
510796440.65 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.749 3.752
510796441.03 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.746 3.733
510796441.42 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.744 3.725
510796441.8 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.745 3.737
510796442.18 0.0 1.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.009 0.770 3.859
510796442.57 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.745 3.733
510796442.95 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.009 0.745 3.733
510796443.33 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.747 3.744
510796443.72 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.007 0.773 3.874
510796444.1 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.748 3.748
510796444.48 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.752 3.767
510796444.87 0.0 1.0 0.0 0.0 0.0 0.1 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.752 3.767
510796445.25 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.772 3.866
510796445.63 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.747 3.741
510796446.02 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.747 3.744
510796446.4 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.748 3.744
510796446.78 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.007 0.774 3.878
510796447.16 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.744 3.729
510796447.55 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.747 3.741
510796447.93 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.747 3.744
510796448.32 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.747 3.741
510796448.7 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.750 3.756
510796449.08 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.754 3.775
510796449.46 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.750 3.756
510796449.85 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.007 0.766 3.840
510796450.23 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.005 0.749 3.752
510796450.61 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.007 0.745 3.733
510796450.99 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.007 0.765 3.836
510796451.38 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.746 3.737
510796451.76 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.750 3.756
510796452.15 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 47.0 50.0 49.0 46.0 1400000 2000000 5.006 0.748 3.744
510796452.53 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.747 3.744
510796452.91 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.748 3.744
510796453.3 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.746 3.737
510796453.68 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.747 3.741
510796454.06 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.743 3.725
510796454.44 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.775 3.882
510796454.83 0.0 1.0 0.0 0.0 0.0 0.111111111111 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.744 3.725
510796455.21 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.007 0.749 3.752
510796455.59 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.009 0.773 3.874
510796455.98 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.748 3.748
510796456.36 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.007 0.746 3.737
510796456.74 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.746 3.737
510796457.13 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.006 0.755 3.783
510796457.51 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.755 3.779
510796457.89 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.749 3.748
510796458.28 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.746 3.737
510796458.66 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.771 3.866
510796459.04 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.743 3.725
510796459.43 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.749 3.752
510796459.81 0.0 1.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.009 0.744 3.729
510796460.19 0.0 1.0 0.0 0.0 0.0 0.1 0.0 0.0 50.0 48.0 50.0 50.0 46.0 1400000 2000000 5.009 0.772 3.870
510796460.58 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.010 0.797 3.996
510796460.96 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.006 0.751 3.760
510796461.34 0.0 1.0 0.0 0.0 0.2 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.757 3.794
510796461.72 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.007 0.772 3.866
510796462.11 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.007 0.774 3.878
510796462.49 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.748 3.748
510796462.88 0.0 1.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.749 3.748
510796463.26 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.770 3.859
510796463.64 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.750 3.756
510796464.02 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.746 3.737
510796464.41 0.0 1.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.751 3.760
510796464.79 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.006 0.744 3.729
510796465.17 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.750 3.756
510796465.56 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.747 3.741
510796465.94 0.0 1.0 0.0 0.0 0.1 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.007 0.745 3.737
510796466.32 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.006 0.773 3.870
510796466.71 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.749 3.752
510796467.09 0.0 1.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.009 0.748 3.752
510796467.47 0.0 1.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 48.0 48.0 50.0 49.0 46.0 1400000 2000000 5.005 0.748 3.748
510796467.86 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.007 0.774 3.882
510796468.24 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.006 0.747 3.744
510796468.62 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 48.0 50.0 50.0 46.0 1400000 2000000 5.009 0.746 3.741
510796469.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 49.0 48.0 50.0 49.0 46.0 1400000 2000000 5.006 0.745 3.733
