time watts usage_c0 usage_c1 usage_c2 usage_c3 usage_c4 usage_c5 usage_c6 usage_c7 temp4 temp5 temp6 temp7 temp_gpu freq_little_cluster freq_big_cluster freq_gpu freq_mem volts_little_cluster volts_big_cluster volts_gpu volts_mem
1505201361.59 7.447 0.2 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 66.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201361.69 7.447 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201361.79 7.447 0.2 0.142857142857 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201361.89 7.401 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201361.99 7.401 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201362.09 7.401 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 76.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201362.19 7.409 0.0 0.166666666667 0.166666666667 0.0 1.0 0.833333333333 0.8 1.0 77.0 83.0 83.0 75.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201362.29 7.409 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201362.39 7.409 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 66.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201362.49 7.416 0.166666666667 0.0 0.666666666667 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201362.59 7.416 0.833333333333 0.333333333333 0.5 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201362.69 7.367 0.166666666667 0.166666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201362.79 7.367 0.6 0.8 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201362.89 7.367 0.666666666667 1.0 0.6 0.2 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201363.0 7.435 0.5 0.8 0.5 0.333333333333 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201363.1 7.435 0.666666666667 0.6 0.166666666667 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 66.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201363.2 7.435 0.666666666667 0.571428571429 0.2 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201363.3 7.477 0.2 0.75 0.2 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201363.4 7.477 0.0 0.166666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201363.5 7.477 0.0 0.0 0.0 0.0 1.0 0.8 1.0 0.8 77.0 84.0 83.0 75.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201363.6 7.447 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201363.7 7.447 0.285714285714 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201363.8 7.386 0.0 0.0 0.166666666667 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201363.9 7.386 0.0 0.166666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201364.0 7.386 0.0 0.166666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201364.1 7.409 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201364.2 7.409 0.333333333333 0.0 0.0 0.0 1.0 1.0 1.0 1.0 76.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201364.3 7.409 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201364.4 7.363 0.0 0.0 0.166666666667 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201364.5 7.363 0.5 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201364.6 7.412 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201364.7 7.412 0.0 0.166666666667 0.0 0.4 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201364.8 7.412 0.0 0.166666666667 0.0 0.0 1.0 0.8 0.8 0.75 77.0 84.0 83.0 75.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201364.9 7.435 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.0 7.435 0.333333333333 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.1 7.435 0.2 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.2 7.393 0.2 0.0 0.166666666667 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.3 7.393 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.4 7.393 0.333333333333 0.333333333333 0.5 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.5 7.397 0.6 0.5 0.2 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.6 7.397 0.5 0.666666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.7 7.412 0.5 0.666666666667 0.2 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.8 7.412 0.666666666667 0.5 0.166666666667 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201365.9 7.412 0.5 0.4 0.2 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201366.0 7.401 0.333333333333 0.5 0.285714285714 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201366.1 7.401 0.0 0.166666666667 0.2 0.0 1.0 0.75 0.8 0.6 76.0 84.0 83.0 76.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201366.2 7.401 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201366.3 7.42 1.0 0.0 0.166666666667 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201366.41 7.42 0.2 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201366.51 7.37 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201366.61 7.37 0.2 0.0 0.166666666667 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201366.71 7.37 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201366.81 7.409 0.285714285714 0.142857142857 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201366.91 7.409 0.285714285714 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201367.01 7.409 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201367.11 7.405 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201367.21 7.405 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201367.31 7.405 0.0 0.2 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201367.41 7.363 0.166666666667 0.0 0.0 0.0 1.0 0.6 0.8 0.6 77.0 85.0 83.0 76.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201367.51 7.363 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201367.61 7.325 0.0 0.0 0.0 0.166666666667 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201367.71 7.325 0.2 0.166666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201367.81 7.325 0.333333333333 0.166666666667 0.166666666667 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201367.91 7.451 1.0 0.166666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201368.01 7.451 0.5 0.4 1.0 0.333333333333 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201368.11 7.451 0.8 0.8 0.4 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201368.21 7.397 0.6 0.4 0.333333333333 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201368.31 7.397 0.571428571429 0.4 0.428571428571 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201368.41 7.424 0.2 0.4 0.2 0.333333333333 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201368.51 7.424 0.4 0.6 1.0 0.166666666667 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201368.61 7.424 0.666666666667 0.8 0.8 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201368.71 7.409 0.285714285714 0.166666666667 0.0 0.0 1.0 0.666666666667 0.833333333333 0.8 77.0 84.0 83.0 76.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201368.81 7.409 0.2 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201368.91 7.409 0.285714285714 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.01 7.416 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.11 7.416 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.21 7.416 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.31 7.351 0.2 0.142857142857 0.0 1.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.41 7.351 0.333333333333 0.166666666667 0.0 0.285714285714 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.51 7.363 0.8 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.61 7.363 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.71 7.363 0.0 0.166666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.82 7.378 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201369.92 7.378 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201370.02 7.378 0.166666666667 0.0 0.0 0.0 1.0 0.833333333333 0.8 0.6 77.0 84.0 83.0 76.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201370.12 7.367 0.0 0.0 0.4 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201370.22 7.367 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201370.32 7.367 0.2 0.285714285714 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201370.42 7.298 0.0 0.166666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201370.52 7.298 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201370.62 7.351 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201370.72 7.351 1.0 0.833333333333 0.5 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201370.82 7.351 0.333333333333 0.6 0.333333333333 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201370.92 7.386 0.625 0.428571428571 0.333333333333 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201371.02 7.386 0.4 0.6 0.285714285714 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201371.12 7.386 0.6 0.6 0.0 0.166666666667 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201371.22 7.409 0.625 0.428571428571 0.75 0.8 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201371.32 7.409 1.0 0.0 0.666666666667 0.25 1.0 0.666666666667 0.8 0.8 77.0 85.0 83.0 76.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201371.42 7.401 0.2 0.0 1.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201371.52 7.401 0.285714285714 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201371.62 7.401 0.2 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201371.72 7.42 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201371.82 7.42 0.285714285714 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201371.92 7.42 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201372.02 7.363 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201372.12 7.363 0.2 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201372.22 7.363 0.2 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201372.32 7.351 0.0 0.166666666667 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201372.42 7.351 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201372.52 7.359 0.285714285714 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201372.62 7.359 0.2 0.0 0.0 0.0 1.0 0.666666666667 0.833333333333 0.666666666667 77.0 84.0 83.0 76.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201372.72 7.359 0.0 0.285714285714 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201372.82 7.37 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201372.92 7.37 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.02 7.37 0.2 0.2 0.625 0.166666666667 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.12 7.305 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.22 7.305 0.375 0.0 0.166666666667 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.33 7.378 0.5 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.43 7.378 0.5 0.4 0.333333333333 0.0 1.0 1.0 1.0 1.0 77.0 84.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.53 7.378 0.666666666667 0.571428571429 0.166666666667 0.8 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.63 7.386 0.6 0.714285714286 0.166666666667 1.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.73 7.386 0.8 0.25 0.714285714286 0.2 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.83 7.386 0.666666666667 0.25 0.0 0.166666666667 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201373.93 7.435 0.2 0.714285714286 0.0 0.0 1.0 0.8 0.833333333333 0.833333333333 77.0 85.0 83.0 76.0 67.0 200000000.0 1700000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505201374.03 7.435 0.2 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201374.13 7.435 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201374.23 7.283 0.166666666667 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505201374.33 7.283 0.333333333333 0.0 0.0 0.0 1.0 1.0 1.0 1.0 77.0 85.0 83.0 76.0 67.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
