time,temp4,temp5,temp6,temp7,big_dyn,big_tot,little_dyn,little_tot,4_tot,5_tot,6_tot,7_tot
1513655970.57,54.0,56.0,57.0,55.0,0.024879821713154057,0.10222518845165227,0.0020224457058803363,0.07477206037594064,0.04049398534612155,0.023058519736281605,0.01933634168462455,0.01933634168462455
1513655970.77,54.0,56.0,57.0,55.0,0.025251162337137686,0.10259652907563589,0.003293697295209573,0.07604331196526988,0.03818049268264245,0.025743353023744333,0.01933634168462455,0.01933634168462455
1513655970.97,54.0,56.0,57.0,55.0,0.11558682655961981,0.192932193298118,0.0016179565638455573,0.07436757123390586,0.09157810828362839,0.06268140164524053,0.01933634168462455,0.01933634168462455
1513655971.17,54.0,57.0,57.0,55.0,0.05681511530381242,0.13416048204231062,0.0004044891375759854,0.0736033282078702,0.045466576765379,0.03485116876366638,0.03140342941275785,0.02243930710050739
1513655971.37,54.0,57.0,57.0,55.0,-3.71237683490951e-11,0.07734536670137444,0.001502388237535633,0.07470122730782985,0.019336341674312394,0.019336341664000237,0.019336341678437258,0.01933634168462455
1513655971.57,53.0,56.0,57.0,55.0,-3.71237683490951e-11,0.07734536670137444,0.0007887538224925024,0.07309141190403486,0.01933634167534361,0.01933634167534361,0.01933634167534361,0.01933634167534361
1513655971.78,53.0,56.0,57.0,55.0,0.02650370015217765,0.10384906689067586,0.0026349578353160167,0.07493761591685837,0.025962266722668964,0.025962266722668964,0.025962266722668964,0.025962266722668964
1513655971.98,53.0,56.0,57.0,55.0,0.025251162336253893,0.1025965290747521,0.0023864859338246116,0.07468914401536696,0.03270179622941581,0.028358023502609755,0.022200367658101988,0.01933634168462455
1513655972.18,53.0,56.0,57.0,55.0,0.02207413700447,0.09941950374296821,0.0019819967916668677,0.07428465487320922,0.03313267731275631,0.02761414306096279,0.01933634168462455,0.01933634168462455
1513655972.38,53.0,56.0,57.0,55.0,0.025251162336948303,0.1025965290754465,0.002653256153669492,0.07495591423521183,0.04057563710832851,0.023348208597868896,0.01933634168462455,0.01933634168462455
1513655972.58,53.0,56.0,57.0,55.0,0.07193522443629088,0.1492805911747891,0.0026002873374453266,0.07490294541898768,0.06429585695717147,0.04631205084836851,0.01933634168462455,0.01933634168462455
1513655972.78,54.0,56.0,57.0,55.0,0.03546302947260751,0.11280839621110572,0.002386485933763129,0.07513610060382343,0.03899180376755097,0.026252152417732565,0.02822809834119762,0.01933634168462455
1513655972.98,53.0,56.0,57.0,55.0,0.02768767800451782,0.10503304474301603,0.0027909750758363353,0.07509363315737869,0.039630974777043984,0.024265038292585,0.01933634168462455,0.021800689988762494
1513655973.18,53.0,56.0,57.0,55.0,0.05240522330997606,0.12975059004847428,0.0023055881054038223,0.07460824618694617,0.059164311400555246,0.03191359527866991,0.01933634168462455,0.01933634168462455
1513655973.38,53.0,57.0,57.0,55.0,0.0906837378525959,0.1680291045910941,0.002325812562508251,0.07507542723256855,0.05958215041448092,0.06402486956008882,0.025085742931899822,0.01933634168462455
1513655973.58,54.0,56.0,57.0,55.0,0.01928908233205761,0.09663444907055582,0.000768529365397296,0.0735181440354576,0.026796207779909324,0.02605022117036339,0.024451678435658552,0.01933634168462455
1513655973.78,53.0,56.0,57.0,55.0,0.026580170882682972,0.10392553762118117,0.0021051021827961135,0.07440776026433846,0.02416910002693292,0.03238478920884931,0.028035306700774393,0.01933634168462455
1513655973.98,53.0,56.0,57.0,55.0,0.009018272239438763,0.08636363897793697,0.0015023882375394756,0.07380504631908183,0.01933634168462455,0.028354613924063313,0.01933634168462455,0.01933634168462455
1513655974.18,53.0,56.0,57.0,55.0,0.06680113784999141,0.1441465045884896,0.0015775076495706058,0.07388016573111296,0.08613747953461595,0.01933634168462455,0.01933634168462455,0.01933634168462455
1513655974.38,53.0,57.0,57.0,54.0,0.08907521560488016,0.16642058234337836,0.0019213234203520441,0.0742239815018944,0.06610144520719685,0.05721607553832311,0.023766719913233834,0.01933634168462455
1513655974.58,53.0,57.0,57.0,55.0,1.0167188834882666,1.0940642502267648,0.0019213234204166004,0.07467093809047691,0.24687911134927626,0.739888445609478,0.08796035158338597,0.01933634168462455
